x,y,z,type,is_movable
-90.02999999999997,181.35000000000002,0.0,other_tissue,0
-233.24,-220.84000000000003,0.0,other_tissue,0
524.7,430.55,0.0,other_tissue,0
-464.98,-277.37,0.0,other_tissue,0
-213.57999999999998,540.776,0.0,apCAF,1
70.76999999999998,516.67,0.0,CAF,1
522.3,256.11,0.0,CAF,1
372.39,-165.72000000000003,0.0,other_tissue,0
-511.45,281.61,0.0,other_tissue,0
-536.78,-255.64999999999998,0.0,other_tissue,0
48.110000000000014,-281.30999999999995,0.0,other_tissue,0
56.50999999999999,79.83999999999997,0.0,other_tissue,0
-95.02999999999997,445.53,0.0,other_tissue,0
-436.06,-225.46000000000004,0.0,other_tissue,0
400.24,494.34000000000003,0.0,other_tissue,0
437.73,388.07,0.0,other_tissue,0
146.94000000000005,476.06,0.0,other_tissue,0
149.92999999999995,512.6,0.0,epithelial_normal,1
64.55999999999995,369.68,0.0,other_tissue,0
-157.35000000000002,-211.90999999999997,0.0,other_tissue,0
439.34000000000003,106.77999999999997,0.0,other_tissue,0
134.60000000000002,533.37,0.0,epithelial_tumor_class1,1
-174.57999999999998,-461.5,0.0,other_tissue,0
15.019999999999982,-511.9000000000001,0.0,CD8_Tcell,1
-498.87,-143.71000000000004,0.0,CAF,1
242.26,411.49,0.0,CAF,1
291.76,-7.409999999999968,0.0,other_tissue,0
-397.87,466.09000000000003,0.0,other_tissue,0
-342.2,251.89,0.0,CAF,1
-310.63,-497.70000000000005,0.0,other_tissue,0
463.70000000000005,331.75,0.0,other_tissue,0
533.3,66.98000000000002,0.0,other_tissue,0
384.42999999999995,239.25,0.0,other_tissue,0
268.78,-145.02999999999997,0.0,other_tissue,0
-53.10000000000002,-456.29999999999995,0.0,other_tissue,0
525.5999999999999,219.57,0.0,epithelial_normal,1
481.70000000000005,316.34000000000003,0.0,CD4_Tcell,1
-265.65,106.92000000000002,0.0,CD4_Tcell,1
-67.54000000000002,141.97000000000003,0.0,other_tissue,0
1.1499999999999773,-189.41999999999996,0.0,other_tissue,0
-188.27999999999997,480.77,0.0,other_tissue,0
-201.36,446.06,0.0,apCAF,1
367.34000000000003,-12.590000000000032,0.0,apCAF,1
43.52999999999997,-187.70000000000005,0.0,other_tissue,0
273.87,-328.52,0.0,other_tissue,0
416.40999999999997,-368.27,0.0,apCAF,1
-136.17000000000002,521.42,0.0,other_tissue,0
-514.54,-294.20000000000005,0.0,CAF,1
-467.52,134.56,0.0,epithelial_normal,1
314.64,34.91999999999996,0.0,other_tissue,0
-178.88,406.75,0.0,epithelial_normal,1
-364.65999999999997,458.74,0.0,other_tissue,0
-429.57,91.10000000000002,0.0,other_tissue,0
-143.42000000000002,340.34000000000003,0.0,other_tissue,0
-83.88,394.96000000000004,0.0,apCAF,1
-77.63999999999999,-409.95000000000005,0.0,other_tissue,0
151.07000000000005,365.78,0.0,other_tissue,0
395.34000000000003,327.49,0.0,other_tissue,0
387.78,337.5,0.0,other_tissue,0
-529.39,-548.9000000000001,0.0,CAF,1
-531.98,225.29000000000002,0.0,other_tissue,0
387.86,280.46,0.0,other_tissue,0
-157.98000000000002,422.34000000000003,0.0,other_tissue,0
91.28999999999996,127.76999999999998,0.0,epithelial_normal,1
-215.20999999999998,235.39999999999998,0.0,CD8_Tcell,1
509.29999999999995,-160.89999999999998,0.0,apCAF,1
363.29999999999995,117.60000000000002,0.0,other_tissue,0
357.19000000000005,24.279999999999973,0.0,other_tissue,0
269.28999999999996,-54.629999999999995,0.0,other_tissue,0
252.30999999999995,-219.13,0.0,other_tissue,0
-78.45999999999998,-291.1,0.0,apCAF,1
-196.89,-195.33000000000004,0.0,other_tissue,0
