x,y,z,type,is_movable
-465.90625847879176,-79.70697295830695,0.0,CAF,1
-518.51365650719,-279.3524464140363,0.0,CAF,1
-351.8771366555124,-265.6036899701547,0.0,CAF,1
423.584561816044,328.5873202496158,0.0,CAF,1
-255.57615085466227,18.57375418287063,0.0,CAF,1
-96.53029754906402,-489.1154924482228,0.0,CAF,1
226.32671610744308,-35.10807633173545,0.0,CAF,1
215.31378312381287,126.5542190467578,0.0,CAF,1
-389.70113954960664,-61.690331916433024,0.0,CAF,1
-542.9848512254681,-14.554580808537594,0.0,CAF,1
-146.620737994031,-240.0461246269331,0.0,CAF,1
336.7743963100297,204.8286153567875,0.0,CAF,1
-373.0573844623316,-322.62819933074064,0.0,CAF,1
-114.83544361038258,313.3661933616713,0.0,CAF,1
337.6598082662565,-200.10310210726237,0.0,CAF,1
402.2948810708148,-361.2480781405444,0.0,CAF,1
-1.2440535407434936,402.7629555937415,0.0,CAF,1
-443.0248259021435,25.55756534322154,0.0,CAF,1
-457.6092520575201,80.11485936510815,0.0,CAF,1
54.25834313104815,396.43574206385085,0.0,CAF,1
-121.9883784028218,-132.8814325766482,0.0,CAF,1
375.3743782219408,-351.06086641946274,0.0,CAF,1
360.7004160260468,-121.8585511440716,0.0,CAF,1
167.22298091706602,97.1366555123451,0.0,CAF,1
235.52903138283432,-461.8567423351722,0.0,CAF,1
-306.6514877453198,233.88803472913096,0.0,CAF,1
-404.4447408881252,-509.8082662566698,0.0,CAF,1
259.78334991408144,-239.3099394049018,0.0,CAF,1
480.85778240028947,-134.5229266527992,0.0,CAF,1
326.81599891471456,-171.77986795695028,0.0,CAF,1
-468.4431129601158,171.33218775436376,0.0,CAF,1
-299.3393777697387,196.20331012028575,0.0,CAF,1
-210.738491453378,-407.4287781495884,0.0,CAF,1
131.89603870851045,58.59636429411228,0.0,CAF,1
-509.0327846613005,457.2008682282717,0.0,CAF,1
-485.1863525368545,278.3178077236141,0.0,CAF,1
456.9815049290042,-394.9932169666274,0.0,CAF,1
-236.2960567965995,284.52563986614814,0.0,CAF,1
-384.2394410780501,-294.6034186488197,0.0,CAF,1
178.89251153115663,-73.83738807994933,0.0,CAF,1
495.8799403093061,-80.60233336348017,0.0,CAF,1
512.593334539206,-521.9453739712399,0.0,CAF,1
186.7020439540562,477.61508546622053,0.0,CAF,1
-102.05168671429868,-6.20783214253413,0.0,CAF,1
-113.45260920683734,-231.8883964909107,0.0,CAF,1
-275.0253685448133,-349.7277742606493,0.0,CAF,1
39.852989056706065,-466.1345753821108,0.0,CAF,1
-306.7211268879443,266.3398751921859,0.0,CAF,1
435.4630098580084,456.79298182147056,0.0,CAF,1
-264.848105272678,314.3610382563081,0.0,CAF,1
-307.8751469657231,70.85285339603877,0.0,CAF,1
-4.964773446685399,346.3552500678303,0.0,CAF,1
-68.0876820113956,-152.3803925115311,0.0,CAF,1
-409.1901510355432,-245.9952970968617,0.0,CAF,1
-122.55543999276487,-242.88143257664825,0.0,CAF,1
199.5156461969792,156.7676584968798,0.0,CAF,1
-368.0632630912544,-166.81559193271227,0.0,CAF,1
-258.92877814958854,-97.3853667360043,0.0,CAF,1
-240.2853848240934,-424.1322239305416,0.0,CAF,1
-70.73396943112965,-206.61933616713384,0.0,CAF,1
236.70294835850584,-109.75128877634074,0.0,CAF,1
-431.2458623496428,-63.62033101202849,0.0,CAF,1
-424.4510717192729,-497.3727050737088,0.0,CAF,1
-67.87876458352184,-485.0366283802117,0.0,CAF,1
-28.74156642850687,-386.86533417744414,0.0,CAF,1
-317.94297729944833,99.67350999366909,0.0,CAF,1
-183.21113321877544,-227.28226462874187,0.0,CAF,1
243.2689246631093,-518.6623858189382,0.0,CAF,1
-175.74979650899888,-472.7005516867143,0.0,CAF,1
-450.7448222845256,-167.48213801211904,0.0,CAF,1
-410.35411956226824,-206.58949082029483,0.0,CAF,1
-424.5008139640047,-2.009586687166461,0.0,CAF,1
160.90571583612177,-326.7767025413765,0.0,CAF,1
429.195487021796,51.98064574477712,0.0,CAF,1
-107.91132314370992,-545.7221669530614,0.0,CAF,1
