x,y,z,type,is_movable
-230.01577721141643,-146.73919397765204,0.0,CAF,1
-225.5643130759409,86.58097743499809,0.0,CAF,1
-429.05273485909055,65.47370094406875,0.0,CAF,1
101.63317214253846,188.82585411463856,0.0,CAF,1
329.62943210585604,207.51407214441872,0.0,CAF,1
-439.7501286278613,-200.14684942933667,0.0,CAF,1
-403.73193440919215,192.65272528678452,0.0,CAF,1
147.654767948501,-213.71935366422736,0.0,CAF,1
-178.58104238993138,-282.7646357993986,0.0,CAF,1
180.59956822062804,-233.57744422849777,0.0,CAF,1
-460.2922971995877,148.73293437329602,0.0,CAF,1
-386.96706613950613,208.83265728922555,0.0,CAF,1
-81.27342437280032,249.86742356257287,0.0,CAF,1
-268.26466058483373,-25.419446481408272,0.0,CAF,1
87.4261607702972,-20.73995634344743,0.0,CAF,1
149.52854683848955,281.88029147671614,0.0,CAF,1
468.6162377077063,-198.7291225443189,0.0,CAF,1
-496.007613401912,-46.04092844530365,0.0,CAF,1
80.87289174234775,114.03332529943367,0.0,CAF,1
-122.20904890593675,-204.07286234169368,0.0,CAF,1
-265.66714699130466,-71.06430367456889,0.0,CAF,1
-99.6245604858629,-219.39026120429864,0.0,CAF,1
-59.05576039150725,-134.04905123063955,0.0,CAF,1
-9.246950109483294,-100.54905721333074,0.0,CAF,1
-333.8171792123702,275.6938468875476,0.0,CAF,1
-462.2156469596818,-87.1252655887566,0.0,CAF,1
-340.2514781520664,82.72436374078882,0.0,CAF,1
68.72802856649594,44.306939409012784,0.0,CAF,1
115.65181420837894,235.70006888641603,0.0,CAF,1
-108.56714545289833,212.02502132402088,0.0,CAF,1
379.1606455152893,-103.34485428728195,0.0,CAF,1
-324.2995721521108,-218.44841467229375,0.0,CAF,1
74.5278203688415,-58.63192945210511,0.0,CAF,1
251.5255691676026,-275.7523405142721,0.0,CAF,1
-132.54953240994774,-239.1492100283579,0.0,CAF,1
487.6117951321406,191.56216614446316,0.0,CAF,1
-355.4895636225025,-232.66534021855625,0.0,CAF,1
107.52219151107397,179.3379895764425,0.0,CAF,1
-376.96366455221266,-165.76449392414972,0.0,CAF,1
-371.88760745340767,-235.63959242488727,0.0,CAF,1
-376.2994148927987,-132.69080938974835,0.0,CAF,1
-357.9185362576728,25.212240244367365,0.0,CAF,1
16.0341936443308,264.332203459363,0.0,CAF,1
350.97464877329185,195.69637671126344,0.0,CAF,1
-30.62190929898253,-98.76450588953213,0.0,CAF,1
-146.0625516007118,-212.8667346984125,0.0,CAF,1
-124.60827901904383,-161.17423135237877,0.0,CAF,1
416.05128704781555,-241.6079251855916,0.0,CAF,1
-105.45409481027184,10.311236690648741,0.0,CAF,1
-18.496874471172873,153.36285364115145,0.0,CAF,1
278.5119508530464,181.86610395182402,0.0,CAF,1
-358.0672488679894,142.7447732645495,0.0,CAF,1
-148.4122108437134,130.25291399795907,0.0,CAF,1
-472.3281044612074,-260.9207361787012,0.0,CAF,1
-386.768782659084,-72.71005656207208,0.0,CAF,1
-65.07366402231725,-6.126463836340861,0.0,CAF,1
386.6458469012223,131.50209992461805,0.0,CAF,1
320.82564557511614,-130.90625806594971,0.0,CAF,1
84.6898487404726,-119.95109577263037,0.0,CAF,1
-148.7096360643464,-85.25148669876799,0.0,CAF,1
-89.12545019751428,156.4164192396512,0.0,CAF,1
-129.38691089721573,152.53997719739982,0.0,CAF,1
493.58012789284476,-273.4324237933339,0.0,CAF,1
308.16524535016697,-122.44946762594844,0.0,CAF,1
84.8683038728525,84.35028828024974,0.0,CAF,1
91.45131542286515,29.713275249948254,0.0,CAF,1
-458.2301490031982,204.1432529772435,0.0,CAF,1
222.9430054647611,-194.69405371772973,0.0,CAF,1
-359.93111358395686,-18.965319193669927,0.0,CAF,1
-421.68650356141063,223.38666475220532,0.0,CAF,1
-168.87506602327102,213.38326316491197,0.0,CAF,1
430.0600149396347,266.48357922194236,0.0,CAF,1
-442.7442091822345,-278.330025759759,0.0,CAF,1
-45.08668919577252,97.64519564254971,0.0,CAF,1
254.72784737641905,195.66663418920007,0.0,CAF,1
129.5019153158604,-197.68813427210304,0.0,CAF,1
373.46990962717575,-209.7338557077438,0.0,CAF,1
-192.3320017572019,127.41746022792353,0.0,CAF,1
-359.56428914517596,-195.4574451173548,0.0,CAF,1
-224.99920515673796,-98.08042788207598,0.0,CAF,1
-237.61003451158166,34.997530003196516,0.0,CAF,1
216.05265452009417,263.49941284159024,0.0,CAF,1
-239.9596937545832,-141.88124870731133,0.0,CAF,1
319.5467171263938,-146.98704832817964,0.0,CAF,1
-103.74885687864202,-212.94604809058137,0.0,CAF,1
442.66093012045724,-227.73799573006775,0.0,CAF,1
